;Name;Worldwide;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Sava?;MovieType_Western
588;The Others;209947037;101;2001;Multi Nation;Alejandro Amenábar;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
589;Vanilla Sky;203388341;136;2001;Multi Nation;Cameron Crowe;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
590;Atlantis: The Lost Empire;186053725;95;2001;ABD;"Gary Trousdale
                                        ,                                                                                                                     Kirk Wise";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
591;Dr. Dolittle 2;176104344;87;2001;ABD;Steve Carr;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
592;Black Hawk Down;172989651;145;2001;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
593;The Princess Diaries;165335153;115;2001;ABD;Garry Marshall;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
594;Spy Kids;147934180;88;2001;ABD;Robert Rodriguez;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
595;The Mexican;147845033;123;2001;Multi Nation;Gore Verbinski;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
596;Swordfish;147080413;99;2001;Multi Nation;Dominic Sena;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
597;Spy Game;143049560;126;2001;Multi Nation;Tony Scott;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
598;Legally Blonde;141774679;96;2001;ABD;Robert Luketic;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
599;Scary Movie 2;141220678;83;2001;Multi Nation;Keenen Ivory Wayans;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
600;Shallow Hal;141069860;114;2001;ABD;"Bobby Farrelly
                                        ,                                                                                                                     Peter Farrelly";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
601;America's Sweethearts;138307673;102;2001;ABD;Joe Roth;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
602;A Knight's Tale;117487473;132;2001;ABD;"Brian Helgeland
                                        ,                                                                                                                     Brain Spicer";0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
603;The Score;113579918;124;2001;Multi Nation;Frank Oz;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
604;Training Day;104876233;122;2001;ABD;Antoine Fuqua;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
605;Jimmy Neutron: Boy Genius;102992536;83;2001;ABD;John A. Davis;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
606;I Am Sam;97818139;132;2001;ABD;Jessie Nelson;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
607;The Wedding Planner;94728529;103;2001;Multi Nation;Adam Shankman;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
608;Behind Enemy Lines;91753202;106;2001;ABD;John Moore;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
609;Ali;87713825;157;2001;Multi Nation;Michael Mann;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
610;Rat Race;85498534;112;2001;Multi Nation;Jerry Zucker;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
611;The Animal;84772742;84;2001;ABD;Luke Greenfield;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
612;Blow;83282296;124;2001;ABD;Ted Demme;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
613;Exit Wounds;79958599;101;2001;Multi Nation;Andrzej Bartkowiak;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
614;Serendipity;77516304;90;2001;ABD;Peter Chelsom;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
615;Kate & Leopold;76019048;118;2001;ABD;James Mangold;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
616;From Hell;74558115;122;2001;Multi Nation;"Albert Hughes
                                        ,                                                                                                                     Allen Hughes";0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
617;The One;72689126;87;2001;ABD;James Wong;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
618;The Royal Tenenbaums;71441250;110;2001;ABD;Wes Anderson;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
619;Thir13en Ghosts;68467960;91;2001;ABD;Steve Beck;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
620;Bandits;67631903;123;2001;ABD;Barry Levinson;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
621;Not Another Teen Movie;66468332;89;2001;ABD;Joel Gallen;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
622;Sweet November;65754228;119;2001;ABD;Pat O'Connor;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
623;K-PAX;65001485;120;2001;Multi Nation;Iain Softley;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
624;Kiss of the Dragon;64437847;98;2001;Multi Nation;Chris Nahon;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
625;Captain Corelli's Mandolin;62112895;131;2001;Multi Nation;John Madden;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
626;Zoolander;60780981;90;2001;Multi Nation;Ben Stiller;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
627;Jeepers Creepers;59217789;90;2001;Multi Nation;Victor Salva;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
628;Heartbreakers;57756408;123;2001;ABD;David Mirkin;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
629;15 Minutes;56359980;120;2001;Multi Nation;John Herzfeld;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
630;Driven;54744738;116;2001;Multi Nation;Renny Harlin;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
631;Monster's Ball;44909486;113;2001;ABD;Marc Forster;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
632;Hardball;44102389;106;2001;Multi Nation;Brian Robbins;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
633;Shaolin Soccer;42776760;113;2001;Hong Kong;Stephen Chow;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
634;Black Knight;39976235;95;2001;ABD;Gil Junger;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
635;Memento;39723096;113;2000;ABD;Christopher Nolan;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
636;Someone Like You;38689940;97;2001;ABD;Tony Goldwyn;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
637;The Majestic;37317558;152;2001;ABD;Frank Darabont;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
638;Valentine;36684136;96;2001;ABD;Jamie Blanks;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
639;Joy Ride;36642838;97;2001;ABD;John Dahl;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
640;Joy Ride;15782536;97;2001;ABD;John Dahl;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
641;Original Sin;35402320;118;2001;Multi Nation;Michael Cristofer;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
642;How High;31283740;93;2001;ABD;Jesse Dylan;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
643;The Last Castle;27642707;131;2001;ABD;"Rod Lurie
                                        ,                                                                                                                     David Scarpa";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
644;Amores Perros;20908467;154;2000;Meksika;Alejandro González Iñárritu;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
645;Mulholland Drive;20117339;147;2001;Multi Nation;David Lynch;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
646;Rock Star;19334145;105;2001;ABD;Stephen Herek;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
647;The Man Who Wasn't There;18916623;116;2001;Multi Nation;"Joel Coen
                                        ,                                                                                                                     Ethan Coen";1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
648;Jason X;16951798;91;2001;ABD;James Isaac;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
649;Just Visiting;16176732;88;2001;Multi Nation;Jean-Marie Poiré;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
650;American Outlaws;13678913;94;2001;ABD;Les Mayfield;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
651;Vidocq;13240767;98;2001;Fransa;Pitof;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
652;Head Over Heels;13127022;86;2001;ABD;Mark Waters;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
653;Head Over Heels;18876082;86;2001;ABD;Mark Waters;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
654;The Experiment;11455141;96;2010;ABD;Paul Scheuring;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
655;Wasabi;10366360;94;2001;Multi Nation;Gérard Krawczyk;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
656;The Hole;7644361;92;2009;ABD;"Joe Dante
                                        ,                                                                                                                     Robert Cavanah";0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
657;The Hole;7644361;102;2001;?ngiltere;Nick Hamm;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
658;Mean Machine;7310206;101;2001;?ngiltere;Barry Skolnick;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
659;Chaos;6042938;106;2005;Multi Nation;Tony Giglio;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
660;The Lord of the Rings: The Two Towers;936689735;235;2002;ABD;Peter Jackson;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
661;Harry Potter and the Chamber of Secrets;878979634;175;2002;Multi Nation;Chris Columbus;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
662;Spider-Man;821708551;189;2002;ABD;Sam Raimi;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
663;Die Another Day;431971116;133;2002;Multi Nation;Lee Tamahori;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
664;Signs;408247917;106;2002;ABD;M. Night Shyamalan;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
665;Ice Age;383257136;81;2002;ABD;"Carlos Saldanha
                                        ,                                                                                                                     Chris Wedge";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
666;My Big Fat Greek Wedding;368744044;95;2002;Multi Nation;Joel Zwick;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
667;Minority Report;358372926;145;2002;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
668;Catch Me If You Can;352114312;190;2002;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
669;Chicago;306776732;113;2002;Multi Nation;Rob Marshall;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
670;xXx;277448382;124;2002;ABD;Rob Cohen;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
671;Scooby-Doo;275650703;88;2002;ABD;Raja Gosnell;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
672;Lilo & Stitch;273144151;85;2002;ABD;"Chris Sanders
                                        ,                                                                                                                     Dean DeBlois";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
673;The Ring;249348933;115;2002;Multi Nation;Gore Verbinski;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
674;8 Mile;242875078;111;2002;Multi Nation;Curtis Hanson;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
675;The Bourne Identity;214034224;119;2002;Multi Nation;Doug Liman;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
676;Red Dragon;209196298;124;2002;Multi Nation;Brett Ratner;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
677;Two Weeks Notice;199043242;101;2002;ABD;Marc Lawrence (i);0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
678;Panic Room;196397415;111;2002;ABD;David Fincher;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
679;Sweet Home Alabama;180622424;108;2002;ABD;Andy Tennant;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
680;The Scorpion King;178799308;92;2002;Multi Nation;Chuck Russell;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
681;Mr. Deeds;171269535;96;2002;ABD;Steven Brill;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
682;Stuart Little 2;169956806;78;2002;ABD;Rob Minkoff;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
683;Blade II;155010032;117;2002;ABD;Guillermo del Toro;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
684;The Time Machine;123729176;96;2002;ABD;Simon Wells;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
685;The Pianist;120072577;150;2002;Multi Nation;Roman Polanski;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
686;Unfaithful;119137784;124;2002;Multi Nation;Adrian Lyne;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
687;Snow Dogs;115035090;99;2002;Multi Nation;Brian Levant;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
688;We Were Soldiers;114660784;138;2002;Multi Nation;Randall Wallace;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
689;Insomnia;113714830;118;2002;ABD;Christopher Nolan;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
690;Treasure Planet;109578115;95;2002;ABD;"Ron Clements
                                        ,                                                                                                                     John Musker";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
691;The Hours;108846072;114;2002;Multi Nation;Stephen Daldry;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
692;About Schmidt;105834556;125;2002;ABD;Alexander Payne;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
693;The Tuxedo;104391623;98;2002;ABD;Kevin Donovan;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
694;Resident Evil;102984862;100;2002;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
695;John Q;102244770;116;2002;ABD;Nick Cassavetes;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
696;40 Days and 40 Nights;95146283;94;2002;Multi Nation;Michael Lehmann;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
697;Changing Lanes;94935764;99;2002;ABD;Roger Michell;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
698;28 Days Later;82719885;113;2002;?ngiltere;Danny Boyle;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
699;Jackass: The Movie;79493831;88;2002;ABD;Jeff Tremaine;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
700;Collateral Damage;78382433;108;2002;ABD;Andrew Davis;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
701;Showtime;77741732;95;2002;Multi Nation;Tom Dey;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
702;Windtalkers;77628265;134;2002;ABD;John Woo;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
703;Bend It Like Beckham;76583333;112;2002;Multi Nation;Gurinder Chadha;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
704;The Sweetest Thing;68696770;84;2002;ABD;Roger Kumble;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
705;Ghost Ship;68349884;91;2002;Multi Nation;Steve Beck;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
706;K-19: The Widowmaker;65716126;138;2002;Multi Nation;Kathryn Bigelow;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
707;High Crimes;63781810;115;2002;ABD;Carl Franklin;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
708;Frida;56298474;123;2002;Multi Nation;Julie Taymor;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
709;The Mothman Prophecies;55157539;119;2002;ABD;Mark Pellington;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
710;Analyze That;55003135;96;2002;ABD;Harold Ramis;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
711;The Hot Chick;54639553;104;2002;ABD;Tom Brady;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
712;Big Fat Liar;52970014;88;2002;ABD;Shawn Levy;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
713;Dragonfly;52323400;104;2002;Multi Nation;Tom Shadyac;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
714;Blue Crush;51843679;104;2002;Multi Nation;John Stockwell;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
715;Enough;51806184;114;2002;ABD;;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
716;I Spy;51386477;97;2002;ABD;Betty Thomas;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
717;The Transporter;43928932;92;2002;Multi Nation;Corey Yuen;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
718;Clockstoppers;38793283;94;2002;ABD;Jonathan Frakes;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
719;Halloween: Resurrection;37664855;94;2002;ABD;Rick Rosenthal;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
720;Darkness;33988736;102;2002;Multi Nation;Jaume Balagueró;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
721;Adaptation.;32801173;115;2002;ABD;Spike Jonze;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
722;Hart's War;32287044;125;2002;ABD;Gregory Hoblit;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
723;The New Guy;31167388;88;2002;ABD;Ed Decter;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
724;The Four Feathers;29882645;132;2002;Multi Nation;Shekhar Kapur;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
725;Punch-Drunk Love;24665649;96;2002;ABD;Paul Thomas Anderson;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
726;Dark Water;24010000;105;2005;ABD;Walter Salles;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
727;25th Hour;23928503;135;2002;ABD;Spike Lee;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
728;Antwone Fisher;23367586;120;2002;ABD;Denzel Washington;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
729;Ali G Indahouse;23280529;85;2002;Multi Nation;Mark Mylod;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
730;White Oleander;21672284;109;2002;Multi Nation;Peter Kosminsky;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
731;S1m0ne;19576023;117;2002;ABD;Andrew Niccol;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
732;Tuck Everlasting;19344615;90;2002;ABD;Jay Russell;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
733;Feardotcom;18902015;101;2002;Multi Nation;William Malone;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
734;The Last Kiss;17720347;115;2006;ABD;Tony Goldwyn;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
735;Frailty;17423030;100;2001;Multi Nation;Bill Paxton;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
736;The Good Girl;16856124;93;2002;Multi Nation;Miguel Arteta;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
737;Femme Fatale;16838910;114;2002;Multi Nation;Brian De Palma;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
738;They;16446271;89;2002;ABD;Robert Harmon;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
739;The Magdalene Sisters;16373112;119;2002;Multi Nation;Peter Mullan;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
740;The Emperor's Club;16318449;108;2002;ABD;Michael Hoffman;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
741;Rabbit-Proof Fence;16217411;94;2002;Avustralya;Phillip Noyce;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
742;Undisputed;14946150;96;2002;ABD;Walter Hill;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
743;Possession;14815898;86;2009;ABD;"Joel Bergvall
                                        ,                                                                                                                     Simon Sandquist";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
744;Possession;14815898;102;2002;Multi Nation;Neil LaBute;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
745;Trapped;13414416;106;2002;Multi Nation;Luis Mandoki;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
746;Long Time Dead;13102295;94;2002;Multi Nation;Marcus Adams;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
747;Sorority Boys;12517488;93;2002;ABD;Wallace Wolodarsky;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
748;The Eye;12165016;98;2008;ABD;"David Moreau
                                        ,                                                                                                                     Xavier Palud";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
749;The Eye;58010320;98;2008;ABD;"David Moreau
                                        ,                                                                                                                     Xavier Palud";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
750;The Lord of the Rings: The Return of the King;1140682011;263;2003;ABD;Peter Jackson;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
751;Finding Nemo;871014978;100;2003;ABD;"Andrew Stanton
                                        ,                                                                                                                     Lee Unkrich";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
752;The Matrix Reloaded;739412035;138;2003;ABD;"Lilly Wachowski
                                        ,                                                                                                                     Lana Wachowski";0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
753;Bruce Almighty;484592874;160;2003;ABD;Tom Shadyac;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
754;The Last Samurai;454627263;154;2003;Multi Nation;Edward Zwick;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
755;Terminator 3: Rise of the Machines;433371112;109;2003;Multi Nation;Jonathan Mostow;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
756;The Matrix Revolutions;427343298;129;2003;ABD;"Lilly Wachowski
                                        ,                                                                                                                     Lana Wachowski";0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
757;X2;407711549;133;2003;ABD;Bryan Singer;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
758;Something's Gotta Give;265328738;128;2003;ABD;Nancy Meyers;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
759;Charlie's Angels: Full Throttle;259175788;106;2003;ABD;McG;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
760;The Village;256697520;108;2004;ABD;M. Night Shyamalan;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
761;Brother Bear;250397798;85;2003;ABD;"Aaron Blaise
                                        ,                                                                                                                     Robert Walker (i)";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
762;Hulk;245285165;138;2003;ABD;Ang Lee;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
